STDR_YYQU_CD,ADSTRD_CD,ADSTRD_CD_NM,SVC_INDUTY_CD,SVC_INDUTY_CD_NM,THSMON_SELNG_AMT,THSMON_SELNG_CO,MDWK_SELNG_AMT,WKEND_SELNG_AMT,MON_SELNG_AMT,TUES_SELNG_AMT,WED_SELNG_AMT,THUR_SELNG_AMT,FRI_SELNG_AMT,SAT_SELNG_AMT,SUN_SELNG_AMT,TMZON_00_06_SELNG_AMT,TMZON_06_11_SELNG_AMT,TMZON_11_14_SELNG_AMT,TMZON_14_17_SELNG_AMT,TMZON_17_21_SELNG_AMT,TMZON_21_24_SELNG_AMT,ML_SELNG_AMT,FML_SELNG_AMT,AGRDE_10_SELNG_AMT,AGRDE_20_SELNG_AMT,AGRDE_30_SELNG_AMT,AGRDE_40_SELNG_AMT,AGRDE_50_SELNG_AMT,AGRDE_60_ABOVE_SELNG_AMT,MDWK_SELNG_CO,WKEND_SELNG_CO,MON_SELNG_CO,TUES_SELNG_CO,WED_SELNG_CO,THUR_SELNG_CO,FRI_SELNG_CO,SAT_SELNG_CO,SUN_SELNG_CO,TMZON_00_06_SELNG_CO,TMZON_06_11_SELNG_CO,TMZON_11_14_SELNG_CO,TMZON_14_17_SELNG_CO,TMZON_17_21_SELNG_CO,TMZON_21_24_SELNG_CO,ML_SELNG_CO,FML_SELNG_CO,AGRDE_10_SELNG_CO,AGRDE_20_SELNG_CO,AGRDE_30_SELNG_CO,AGRDE_40_SELNG_CO,AGRDE_50_SELNG_CO,AGRDE_60_ABOVE_SELNG_CO
20253,11650540,잠원동,CS100005,제과점,244994526.0,22921.0,177564590.0,67429936.0,33916611.0,38067026.0,30889614.0,34889610.0,39801729.0,39007962.0,28421974.0,0.0,68647447.0,62839166.0,52159335.0,51123857.0,10224721.0,88172264.0,136513135.0,1300951.0,9155778.0,24805654.0,70194162.0,51695371.0,67533483.0,16960.0,5961.0,3423.0,3762.0,3001.0,3217.0,3557.0,3436.0,2525.0,0.0,6158.0,5663.0,4928.0,5077.0,1095.0,8728.0,13056.0,235.0,1140.0,2720.0,6688.0,4923.0,6078.0
20253,11650540,잠원동,CS100006,패스트푸드점,182538699.0,5892.0,144629398.0,37909301.0,18739430.0,35076734.0,24344134.0,27179447.0,39289653.0,17906897.0,20002404.0,0.0,3639152.0,49549649.0,23397719.0,93343736.0,12608443.0,71062710.0,61021271.0,600434.0,12005893.0,22903720.0,31357146.0,28963622.0,36253168.0,4595.0,1297.0,745.0,881.0,832.0,814.0,1323.0,638.0,659.0,0.0,28.0,1792.0,907.0,2858.0,307.0,2477.0,2313.0,37.0,477.0,1039.0,1077.0,887.0,1268.0
20253,11650540,잠원동,CS100007,치킨전문점,574076191.0,14243.0,437704918.0,136371273.0,59492192.0,101714791.0,89434125.0,87452493.0,99611317.0,76390213.0,59981060.0,35879631.0,460685.0,16928997.0,31951046.0,237464350.0,251391482.0,289339680.0,158080556.0,3747190.0,46931175.0,92179455.0,109659303.0,103267338.0,91635780.0,10403.0,3840.0,1513.0,2287.0,2127.0,2067.0,2409.0,2176.0,1664.0,648.0,12.0,559.0,899.0,6828.0,5297.0,7229.0,4747.0,118.0,1230.0,2452.0,2787.0,2876.0,2523.0
20253,11650540,잠원동,CS100008,분식전문점,1088345182.0,72305.0,908274676.0,180070506.0,178110063.0,204886758.0,168843220.0,180700915.0,175733720.0,122629119.0,57441387.0,10484316.0,124977321.0,598001228.0,134663371.0,215670099.0,4548847.0,390261254.0,361179049.0,7905336.0,88828778.0,163243568.0,177758846.0,168405930.0,145297841.0,61187.0,11118.0,12787.0,13094.0,11699.0,12683.0,10924.0,7118.0,4000.0,347.0,7852.0,38019.0,9938.0,15869.0,280.0,26833.0,31289.0,701.0,8339.0,14364.0,13998.0,11494.0,9228.0
20253,11650540,잠원동,CS100009,호프-간이주점,2053325871.0,39364.0,1639473817.0,413852054.0,252790472.0,403076764.0,288997852.0,364922431.0,329686298.0,291367434.0,122484620.0,495305207.0,6058646.0,120767970.0,27023423.0,335237776.0,1068932849.0,1028331647.0,451759681.0,3536376.0,197036545.0,387151389.0,303671630.0,319794628.0,268900763.0,31696.0,7668.0,5227.0,7002.0,6162.0,6338.0,6967.0,4858.0,2810.0,6064.0,757.0,7256.0,2321.0,8732.0,14234.0,20408.0,11236.0,126.0,5635.0,9408.0,6842.0,5722.0,3909.0
20253,11650540,잠원동,CS100010,커피-음료,2571331410.0,339943.0,2115220863.0,456110547.0,399861645.0,463873506.0,398938433.0,434864560.0,417682719.0,293604079.0,162506468.0,8910544.0,429910150.0,1110572777.0,515001263.0,407217587.0,99719089.0,913947727.0,1144214584.0,23858113.0,382350667.0,616760722.0,466800750.0,317153216.0,251238839.0,284305.0,55638.0,54809.0,62815.0,55489.0,56755.0,54437.0,35214.0,20424.0,1211.0,81228.0,133418.0,71860.0,47436.0,4790.0,133726.0,167885.0,4008.0,64540.0,98000.0,62121.0,42189.0,30759.0
20253,11650540,잠원동,CS200001,일반교습학원,4340683957.0,11438.0,3922280372.0,418403585.0,950500519.0,895014078.0,855938744.0,662511249.0,558315782.0,322808299.0,95595286.0,30474636.0,403072681.0,979980693.0,1114487886.0,1534035439.0,278632622.0,1989426604.0,2351257353.0,3726708.0,0.0,159261634.0,3025273229.0,1103333891.0,49088495.0,10302.0,1136.0,2575.0,2082.0,2261.0,1930.0,1454.0,880.0,256.0,86.0,1070.0,2412.0,2874.0,4160.0,836.0,5182.0,6256.0,25.0,0.0,449.0,8204.0,2618.0,142.0
20253,11650540,잠원동,CS200002,외국어학원,153319789.0,270.0,153319789.0,0.0,57755122.0,18950371.0,5939635.0,22358907.0,48315754.0,0.0,0.0,0.0,55989798.0,25467187.0,47159648.0,24703156.0,0.0,50691429.0,102628360.0,0.0,0.0,27890675.0,104676637.0,16333997.0,4418480.0,270.0,0.0,81.0,30.0,16.0,43.0,100.0,0.0,0.0,0.0,101.0,39.0,82.0,48.0,0.0,83.0,187.0,0.0,0.0,40.0,187.0,33.0,10.0
20253,11650540,잠원동,CS200003,예술학원,2227424497.0,5737.0,1639538190.0,587886307.0,368236264.0,442487349.0,277308692.0,244552334.0,306953551.0,448588300.0,139298007.0,3843865.0,86661380.0,326564144.0,710277478.0,976580687.0,123496943.0,978240352.0,1239718524.0,11766836.0,250326156.0,302932410.0,953710873.0,605038467.0,94184135.0,4529.0,1208.0,960.0,1084.0,931.0,645.0,909.0,930.0,278.0,21.0,207.0,761.0,1962.0,2473.0,313.0,2498.0,3232.0,14.0,478.0,933.0,2890.0,1054.0,361.0
20253,11650540,잠원동,CS200005,스포츠 강습,461732827.0,611.0,448625439.0,13107388.0,146496942.0,68403908.0,98367427.0,48556573.0,86800589.0,13107388.0,0.0,0.0,41649259.0,115811216.0,95658226.0,200659448.0,7954678.0,184633226.0,241014409.0,0.0,2685281.0,95368675.0,107539368.0,108533725.0,111520587.0,577.0,34.0,142.0,106.0,133.0,77.0,119.0,34.0,0.0,0.0,89.0,127.0,82.0,277.0,36.0,256.0,332.0,0.0,26.0,146.0,187.0,154.0,75.0
20253,11650540,잠원동,CS200006,일반의원,10771422246.0,30758.0,9125737207.0,1645685039.0,1938396237.0,2185066620.0,1681402635.0,1204208244.0,2116663471.0,1566707553.0,78977486.0,0.0,2652536973.0,3431234587.0,3374922879.0,1311552918.0,1174889.0,3509198156.0,7262224090.0,14584925.0,1878217036.0,3387602100.0,2074154526.0,2302486901.0,1114376758.0,26407.0,4351.0,6088.0,5606.0,4830.0,4672.0,5211.0,4035.0,316.0,0.0,5983.0,8760.0,10582.0,5417.0,16.0,11451.0,19307.0,233.0,5056.0,8350.0,6558.0,6029.0,4532.0
20253,11650540,잠원동,CS200007,치과의원,2298372618.0,12410.0,1760845629.0,537526989.0,380200997.0,389579517.0,228596169.0,449772929.0,312696017.0,381477334.0,156049655.0,0.0,240830447.0,938970249.0,778606883.0,330761726.0,9203313.0,1130963376.0,1167409242.0,14207608.0,347038717.0,301462063.0,388638113.0,439350139.0,807675978.0,10233.0,2177.0,2375.0,2322.0,1606.0,2071.0,1859.0,1705.0,472.0,0.0,2206.0,4034.0,4515.0,1643.0,12.0,6035.0,6375.0,113.0,1479.0,1917.0,2257.0,2888.0,3756.0
20253,11650540,잠원동,CS200008,한의원,2204453678.0,28778.0,2141397747.0,63055931.0,605342636.0,470222776.0,330811195.0,356753138.0,378268002.0,39197840.0,23858091.0,11159650.0,429009173.0,692407673.0,677423881.0,367918133.0,26535168.0,389999873.0,1813616152.0,4270566.0,104949879.0,517663143.0,701663905.0,564947530.0,310121002.0,24921.0,3857.0,6535.0,5056.0,4048.0,4859.0,4423.0,2881.0,976.0,77.0,5245.0,9094.0,8186.0,6069.0,107.0,10835.0,17927.0,188.0,1250.0,4024.0,5105.0,5840.0,12356.0
20253,11650540,잠원동,CS200016,당구장,107258780.0,1324.0,66583790.0,40674990.0,14554405.0,20883367.0,10868331.0,5718599.0,14559088.0,25942095.0,14732895.0,21037062.0,884946.0,2938033.0,20164834.0,25704624.0,36529281.0,89208986.0,17468645.0,2869900.0,22907353.0,51945955.0,19354244.0,6640324.0,2959855.0,751.0,573.0,131.0,228.0,136.0,87.0,169.0,368.0,205.0,217.0,16.0,62.0,248.0,334.0,447.0,1043.0,255.0,70.0,282.0,416.0,256.0,198.0,76.0
20253,11650540,잠원동,CS200017,골프연습장,117205642.0,2386.0,77592938.0,39612704.0,13837250.0,17810375.0,12813806.0,15167282.0,17964225.0,19976740.0,19635964.0,4435523.0,13415580.0,16619347.0,13512097.0,43464578.0,25758517.0,70781925.0,18873671.0,361334.0,1999491.0,14686951.0,26747490.0,21744149.0,24116180.0,1551.0,835.0,274.0,329.0,256.0,331.0,361.0,425.0,410.0,95.0,286.0,456.0,301.0,808.0,440.0,1550.0,394.0,15.0,58.0,303.0,563.0,431.0,573.0
20253,11650540,잠원동,CS200024,스포츠클럽,158359774.0,631.0,155256342.0,3103432.0,73635293.0,23626133.0,33098148.0,20045248.0,4851520.0,2795399.0,308033.0,0.0,8925256.0,14454449.0,33775821.0,101204248.0,0.0,7993457.0,147902053.0,0.0,60998239.0,42916700.0,15986913.0,35993658.0,0.0,586.0,45.0,156.0,107.0,170.0,92.0,61.0,30.0,15.0,0.0,108.0,108.0,61.0,354.0,0.0,30.0,585.0,0.0,323.0,123.0,108.0,62.0,0.0
20253,11650540,잠원동,CS200025,자동차수리,112489970.0,1109.0,108837593.0,3652377.0,33213809.0,11723480.0,16378632.0,37575466.0,9946206.0,3652377.0,0.0,0.0,16240036.0,29031511.0,33490998.0,33727425.0,0.0,33115977.0,42752385.0,0.0,326105.0,13337701.0,8348292.0,18930404.0,34925861.0,995.0,114.0,244.0,147.0,196.0,212.0,196.0,114.0,0.0,0.0,147.0,342.0,441.0,179.0,0.0,489.0,375.0,0.0,33.0,131.0,81.0,277.0,343.0
20253,11650540,잠원동,CS200026,자동차미용,58581224.0,1017.0,43457370.0,15123854.0,9105353.0,13433846.0,5656356.0,5449417.0,9812398.0,11709346.0,3414508.0,0.0,8863924.0,17434683.0,23470428.0,8812189.0,0.0,26005442.0,14778954.0,0.0,0.0,7087690.0,12916495.0,12554351.0,8225859.0,742.0,275.0,173.0,225.0,103.0,87.0,154.0,207.0,68.0,0.0,155.0,310.0,397.0,155.0,0.0,482.0,258.0,0.0,0.0,137.0,224.0,241.0,138.0
20253,11650540,잠원동,CS200028,미용실,621388836.0,15127.0,407586904.0,213801932.0,57393648.0,57758419.0,107012245.0,84998840.0,100423752.0,140033088.0,73768844.0,1618912.0,63330795.0,182894314.0,254662328.0,115815738.0,3066749.0,329451925.0,279794740.0,645222.0,51792898.0,118974365.0,84803478.0,138814491.0,214216211.0,10325.0,4802.0,1762.0,1852.0,2192.0,2151.0,2368.0,3116.0,1686.0,7.0,1480.0,4660.0,5623.0,3325.0,32.0,10706.0,4295.0,38.0,1016.0,2348.0,2856.0,4180.0,4567.0
20253,11650540,잠원동,CS200029,네일숍,4135948.0,81.0,4135948.0,0.0,1436279.0,473031.0,1288088.0,815057.0,123493.0,0.0,0.0,0.0,0.0,1806760.0,1090498.0,1238690.0,0.0,123493.0,4012455.0,0.0,0.0,1394395.0,0.0,1580715.0,1160838.0,81.0,0.0,27.0,12.0,22.0,15.0,5.0,0.0,0.0,0.0,0.0,37.0,22.0,22.0,0.0,5.0,76.0,0.0,0.0,26.0,0.0,40.0,15.0
20253,11650540,잠원동,CS200030,피부관리실,385538360.0,1700.0,261572873.0,123965487.0,47338889.0,29420815.0,66117518.0,81770806.0,36924845.0,123465830.0,499657.0,0.0,36251328.0,121463378.0,48072986.0,90195978.0,89554690.0,87207353.0,298331007.0,3707745.0,55291511.0,55340535.0,50736343.0,136938507.0,83523719.0,1429.0,271.0,250.0,218.0,218.0,298.0,445.0,263.0,8.0,0.0,134.0,545.0,282.0,588.0,151.0,470.0,1230.0,21.0,545.0,417.0,412.0,223.0,82.0
20253,11650540,잠원동,CS200031,세탁소,218919883.0,12155.0,184290777.0,34629106.0,43848557.0,31629144.0,44915073.0,38428237.0,25469766.0,31697465.0,2931641.0,898340.0,36480694.0,60222115.0,58347169.0,61314627.0,1656938.0,93516934.0,111328984.0,522675.0,5883704.0,28786554.0,53614264.0,67789419.0,48249302.0,10084.0,2071.0,2288.0,1690.0,2595.0,1897.0,1614.0,1830.0,241.0,100.0,1885.0,2897.0,3359.0,3626.0,288.0,5340.0,6396.0,138.0,432.0,1964.0,3138.0,3527.0,2536.0
20253,11650540,잠원동,CS200034,여관,295965625.0,3364.0,167445066.0,128520559.0,47585459.0,23593627.0,21503052.0,29068941.0,45693987.0,64011401.0,64509158.0,106519750.0,94274957.0,13339857.0,13837613.0,47386356.0,20607092.0,205971369.0,58336985.0,1393716.0,106917955.0,94971816.0,28770288.0,21702155.0,10552425.0,2170.0,1194.0,537.0,319.0,338.0,398.0,578.0,598.0,596.0,1015.0,856.0,299.0,358.0,557.0,279.0,2429.0,737.0,40.0,1155.0,1155.0,378.0,279.0,160.0
20253,11650540,잠원동,CS200037,노래방,608614649.0,3199.0,498668359.0,109946290.0,41310914.0,111960192.0,85573920.0,114039820.0,145783513.0,94843569.0,15102721.0,270522986.0,1575557.0,0.0,555364.0,39057335.0,296903407.0,330393327.0,41572261.0,364761.0,16000516.0,45288799.0,130251040.0,130315313.0,49745155.0,2541.0,658.0,311.0,559.0,459.0,518.0,694.0,478.0,180.0,1311.0,10.0,0.0,10.0,269.0,1599.0,1824.0,563.0,5.0,314.0,551.0,656.0,542.0,321.0
20253,11650540,잠원동,CS300001,슈퍼마켓,4339204810.0,297113.0,3223929133.0,1115275677.0,736136270.0,597977074.0,611654992.0,621559558.0,656601239.0,600403131.0,514872546.0,107007202.0,703225856.0,839815463.0,936646416.0,1294248632.0,458261241.0,1891958280.0,1897208770.0,13666477.0,208955694.0,509326360.0,939709291.0,995219077.0,1122290160.0,223287.0,73826.0,45868.0,45414.0,43953.0,43553.0,44499.0,40958.0,32868.0,14665.0,44719.0,51757.0,55540.0,90290.0,40142.0,160471.0,123965.0,4351.0,36366.0,58093.0,66150.0,61124.0,58350.0
20253,11650540,잠원동,CS300002,편의점,3485751503.0,521192.0,2617046323.0,868705180.0,515733337.0,561563888.0,489041683.0,521736981.0,528970434.0,468560418.0,400144762.0,287794213.0,597354645.0,564620514.0,514215327.0,893853582.0,627913222.0,2125350996.0,1234693405.0,61381941.0,456496155.0,908002480.0,788832123.0,719966087.0,425365616.0,394692.0,126500.0,75358.0,85246.0,75904.0,80115.0,78069.0,68700.0,57800.0,33426.0,98391.0,94162.0,83471.0,129222.0,82520.0,308237.0,201948.0,17035.0,87268.0,135502.0,116182.0,99931.0,54264.0
20253,11650540,잠원동,CS300003,컴퓨터및주변장치판매,166535143.0,3970.0,133306694.0,33228449.0,122000000.0,0.0,0.0,1172769.0,10133925.0,17260751.0,15967698.0,0.0,0.0,157604058.0,8931085.0,0.0,0.0,5863844.0,160671299.0,0.0,0.0,0.0,9592647.0,156942496.0,0.0,1264.0,2706.0,61.0,0.0,0.0,301.0,902.0,1503.0,1203.0,0.0,0.0,3068.0,902.0,0.0,0.0,601.0,3369.0,0.0,0.0,0.0,601.0,3369.0,0.0
20253,11650540,잠원동,CS300004,핸드폰,307739326.0,1731.0,306011791.0,1727535.0,0.0,242369396.0,1121776.0,5085674.0,57434945.0,1727535.0,0.0,0.0,2243552.0,2849312.0,60277066.0,242369396.0,0.0,4443704.0,60926226.0,1121776.0,1727535.0,0.0,988634.0,2369505.0,59162480.0,1507.0,224.0,0.0,128.0,224.0,705.0,450.0,224.0,0.0,0.0,224.0,449.0,930.0,128.0,0.0,576.0,1026.0,224.0,224.0,0.0,128.0,352.0,674.0
20253,11650540,잠원동,CS300007,육류판매,313063666.0,6321.0,257333176.0,55730490.0,50402689.0,68508282.0,38922607.0,53850824.0,45648774.0,38717833.0,17012657.0,0.0,30365459.0,106906579.0,52250152.0,98386271.0,25155205.0,142590151.0,112860625.0,462290.0,3179799.0,43105394.0,48654793.0,42140648.0,117907852.0,5420.0,901.0,1194.0,1113.0,1039.0,1122.0,952.0,661.0,240.0,0.0,486.0,3216.0,1140.0,1349.0,130.0,2967.0,2355.0,11.0,257.0,923.0,912.0,1085.0,2135.0
20253,11650540,잠원동,CS300009,청과상,416866563.0,11399.0,345100963.0,71765600.0,72740346.0,75945924.0,69827708.0,78075293.0,48511692.0,71765600.0,0.0,0.0,96656937.0,128834950.0,126085283.0,65289393.0,0.0,135997646.0,252915546.0,68086.0,623974.0,18728583.0,60103089.0,73499232.0,235890229.0,9698.0,1701.0,2155.0,2325.0,1790.0,1811.0,1617.0,1701.0,0.0,0.0,2296.0,3307.0,3585.0,2211.0,0.0,3580.0,7431.0,20.0,46.0,665.0,1960.0,2213.0,6108.0
20253,11650540,잠원동,CS300010,반찬가게,4278533.0,3291.0,411397.0,3867136.0,0.0,0.0,0.0,0.0,411397.0,3867136.0,0.0,0.0,411397.0,2303826.0,1234192.0,329118.0,0.0,2221546.0,2056987.0,0.0,987354.0,1563311.0,905074.0,575956.0,246838.0,411.0,2880.0,0.0,0.0,0.0,0.0,411.0,2880.0,0.0,0.0,329.0,1563.0,1234.0,165.0,0.0,1728.0,1563.0,0.0,823.0,1398.0,576.0,329.0,165.0
20253,11650540,잠원동,CS300011,일반의류,208216269.0,1921.0,123270643.0,84945626.0,21031356.0,28333353.0,33288606.0,10676826.0,29940502.0,44115728.0,40829898.0,0.0,0.0,57681315.0,70192642.0,80342312.0,0.0,34994480.0,172174344.0,0.0,1982664.0,10983208.0,6923151.0,78786007.0,108493795.0,1430.0,491.0,397.0,217.0,297.0,199.0,320.0,275.0,216.0,0.0,0.0,275.0,467.0,1179.0,0.0,213.0,1700.0,0.0,15.0,22.0,50.0,996.0,830.0
20253,11650540,잠원동,CS300017,시계및귀금속,590408864.0,832.0,544279786.0,46129078.0,0.0,92164547.0,77797097.0,328232401.0,46085741.0,46129078.0,0.0,0.0,0.0,55351427.0,384613541.0,150443896.0,0.0,54900711.0,454791801.0,0.0,13164383.0,33767318.0,308269137.0,100145692.0,54345983.0,693.0,139.0,0.0,104.0,139.0,346.0,104.0,139.0,0.0,0.0,0.0,139.0,450.0,243.0,0.0,69.0,589.0,0.0,103.0,174.0,277.0,70.0,35.0
20253,11650540,잠원동,CS300018,의약품,1214292101.0,49580.0,1042107931.0,172184170.0,234713091.0,242969161.0,196901949.0,172362806.0,195160924.0,167694361.0,4489809.0,0.0,119462754.0,386797673.0,426265750.0,276540486.0,5225438.0,421305474.0,792986627.0,4758773.0,176739096.0,286033579.0,258907499.0,273251973.0,214601181.0,43139.0,6441.0,10438.0,9134.0,8033.0,7516.0,8018.0,5995.0,446.0,0.0,7532.0,14600.0,15048.0,12096.0,304.0,19414.0,30166.0,437.0,8433.0,11992.0,9549.0,9121.0,10048.0
20253,11650540,잠원동,CS300020,서적,165384002.0,5633.0,160181032.0,5202970.0,35239357.0,15374187.0,56771043.0,31147399.0,21649046.0,4068488.0,1134482.0,2934005.0,6572172.0,8332575.0,81377566.0,49306935.0,16860749.0,57569092.0,107814910.0,0.0,0.0,7589293.0,122891784.0,34902925.0,0.0,5399.0,234.0,1331.0,703.0,1879.0,626.0,860.0,156.0,78.0,156.0,234.0,312.0,2191.0,2035.0,705.0,1956.0,3677.0,0.0,0.0,156.0,4460.0,1017.0,0.0
20253,11650540,잠원동,CS300021,문구,190330657.0,9262.0,190330657.0,0.0,49808624.0,47668880.0,19667440.0,36249580.0,36936133.0,0.0,0.0,0.0,21981165.0,74350384.0,72784279.0,21214829.0,0.0,27677050.0,30493012.0,33412.0,3595516.0,13713530.0,8263254.0,15165692.0,17398657.0,9262.0,0.0,1850.0,1860.0,1732.0,1979.0,1841.0,0.0,0.0,0.0,1299.0,3749.0,2966.0,1248.0,0.0,2631.0,2753.0,20.0,622.0,1264.0,1011.0,1567.0,900.0
20253,11650540,잠원동,CS300022,화장품,15721648849.0,22987.0,15582091372.0,139557477.0,3586997522.0,3109242021.0,3578541177.0,2052351084.0,3254959568.0,125137013.0,14420464.0,26715566.0,1876092238.0,5968737509.0,6320501510.0,1513473900.0,16128126.0,5902741180.0,4125354920.0,246245.0,98614424.0,1199334106.0,3611066470.0,3239349149.0,1879485707.0,22361.0,626.0,3957.0,5210.0,4091.0,4537.0,4566.0,469.0,157.0,176.0,3388.0,8808.0,7556.0,2944.0,115.0,10988.0,10093.0,7.0,1090.0,2345.0,6218.0,6325.0,5095.0
20253,11650540,잠원동,CS300024,운동/경기용품,131333909.0,195.0,131333909.0,0.0,40064659.0,37914849.0,32442603.0,19739174.0,1172624.0,0.0,0.0,0.0,2345248.0,52963526.0,76025135.0,0.0,0.0,57849460.0,73484449.0,0.0,195437.0,20520923.0,104754428.0,1172624.0,4690497.0,195.0,0.0,38.0,59.0,40.0,38.0,20.0,0.0,0.0,0.0,39.0,59.0,97.0,0.0,0.0,116.0,79.0,0.0,20.0,20.0,95.0,20.0,40.0
20253,11650540,잠원동,CS300028,화초,10556774.0,144.0,5109922.0,5446852.0,407488.0,639440.0,3185330.0,689593.0,188071.0,5446852.0,0.0,0.0,0.0,6023604.0,3548933.0,984237.0,0.0,9027131.0,1529643.0,0.0,783629.0,1498298.0,0.0,3016066.0,5258781.0,107.0,37.0,13.0,20.0,37.0,25.0,12.0,37.0,0.0,0.0,0.0,57.0,49.0,38.0,0.0,87.0,57.0,0.0,31.0,51.0,0.0,31.0,31.0
20253,11650540,잠원동,CS300029,애완동물,144084755.0,472.0,52406112.0,91678643.0,9019805.0,12720904.0,12970567.0,11713337.0,5981499.0,38663522.0,53015121.0,0.0,38711820.0,12285481.0,92463298.0,624156.0,0.0,70506364.0,73578391.0,0.0,2474335.0,81989357.0,36025718.0,14701115.0,8894230.0,295.0,177.0,60.0,89.0,59.0,58.0,29.0,173.0,4.0,0.0,193.0,60.0,212.0,7.0,0.0,93.0,379.0,0.0,30.0,160.0,178.0,82.0,22.0
20253,11650540,잠원동,CS300031,가구,894000000.0,3378.0,832330638.0,61669362.0,141133279.0,215103787.0,87758605.0,179874033.0,208460934.0,61669362.0,0.0,0.0,13768731.0,274821871.0,523715550.0,81693848.0,0.0,214646006.0,415546083.0,0.0,9586340.0,256131905.0,128083759.0,205020556.0,31369531.0,3025.0,353.0,425.0,913.0,375.0,555.0,757.0,353.0,0.0,0.0,41.0,1082.0,1478.0,777.0,0.0,691.0,2250.0,0.0,198.0,1570.0,561.0,348.0,266.0
20253,11650540,잠원동,CS300033,철물점,58339365.0,2152.0,51852418.0,6486947.0,9758519.0,6382577.0,10477061.0,14104893.0,11129368.0,2492818.0,3994129.0,0.0,17185792.0,19753876.0,17371448.0,4028249.0,0.0,15388434.0,15528931.0,0.0,1113940.0,10135853.0,10260293.0,5844675.0,3562601.0,1879.0,273.0,291.0,347.0,437.0,439.0,365.0,164.0,109.0,0.0,675.0,802.0,456.0,219.0,0.0,748.0,510.0,0.0,54.0,437.0,310.0,201.0,255.0
20253,11650540,잠원동,CS300035,인테리어,675949553.0,6637.0,648656559.0,27292994.0,97729258.0,78004891.0,300010824.0,145168391.0,27743195.0,27292994.0,0.0,0.0,434699198.0,163187905.0,67341407.0,10721043.0,0.0,185827481.0,239906823.0,0.0,285261.0,7822200.0,28793921.0,236393863.0,152439060.0,6047.0,590.0,1441.0,792.0,1711.0,1122.0,981.0,590.0,0.0,0.0,2599.0,2238.0,1590.0,210.0,0.0,3422.0,627.0,0.0,43.0,468.0,375.0,649.0,2514.0
20253,11650540,잠원동,CS300036,조명용품,2832452.0,115.0,2832452.0,0.0,121356.0,1140748.0,321594.0,1230551.0,18203.0,0.0,0.0,0.0,1030313.0,934443.0,436881.0,430815.0,0.0,1729325.0,156550.0,0.0,0.0,83736.0,72814.0,813086.0,916239.0,115.0,0.0,18.0,25.0,24.0,42.0,6.0,0.0,0.0,0.0,24.0,37.0,30.0,24.0,0.0,66.0,12.0,0.0,0.0,6.0,6.0,42.0,24.0
20253,11650550,반포본동,CS100008,분식전문점,98036692.0,4377.0,62305842.0,35730850.0,4404160.0,14595314.0,13298393.0,11672832.0,18335143.0,21410548.0,14320302.0,0.0,877214.0,45063963.0,16449312.0,35465334.0,180869.0,44582755.0,41335715.0,523434.0,5041795.0,19932496.0,31050875.0,21115817.0,8254052.0,2921.0,1456.0,261.0,732.0,624.0,580.0,724.0,868.0,588.0,0.0,81.0,2180.0,624.0,1483.0,9.0,2173.0,1969.0,45.0,220.0,1044.0,1291.0,959.0,584.0
20253,11650550,반포본동,CS100010,커피-음료,96002001.0,10532.0,76992744.0,19009257.0,14179047.0,18772582.0,13469483.0,16146902.0,14424730.0,19009257.0,0.0,138587.0,16895578.0,59089175.0,19162629.0,716032.0,0.0,53338980.0,27703348.0,0.0,4276711.0,29242123.0,11105884.0,18091121.0,18326487.0,9177.0,1355.0,1694.0,2171.0,1694.0,1863.0,1755.0,1355.0,0.0,46.0,1925.0,6205.0,2294.0,62.0,0.0,5498.0,4050.0,0.0,415.0,3141.0,1294.0,2064.0,2633.0
20253,11650550,반포본동,CS200001,일반교습학원,135422784.0,352.0,91306155.0,44116629.0,11743557.0,33077685.0,19572595.0,18887554.0,8024764.0,28067101.0,16049528.0,0.0,19572595.0,15560213.0,44919105.0,45193122.0,10177749.0,45604146.0,89818638.0,0.0,0.0,0.0,66233661.0,66840412.0,2348711.0,206.0,146.0,49.0,59.0,10.0,39.0,49.0,97.0,49.0,0.0,10.0,39.0,98.0,166.0,39.0,78.0,274.0,0.0,0.0,0.0,215.0,127.0,10.0
20253,11650550,반포본동,CS200028,미용실,20936829.0,176.0,19717208.0,1219621.0,1626162.0,406540.0,948594.0,2710269.0,14025643.0,1219621.0,0.0,0.0,203270.0,406540.0,15584048.0,4742971.0,0.0,4675215.0,16261614.0,0.0,0.0,474297.0,813081.0,1897188.0,17752263.0,136.0,40.0,27.0,14.0,14.0,40.0,41.0,40.0,0.0,0.0,14.0,14.0,66.0,82.0,0.0,95.0,81.0,0.0,0.0,28.0,14.0,27.0,107.0
20253,11650550,반포본동,CS200029,네일숍,18534942.0,189.0,15978902.0,2556040.0,3797545.0,3111066.0,4140785.0,2227407.0,2702099.0,2556040.0,0.0,0.0,0.0,7456335.0,10676944.0,401663.0,0.0,839842.0,17695100.0,518511.0,0.0,1592047.0,1825743.0,4191906.0,10406735.0,175.0,14.0,35.0,46.0,50.0,22.0,22.0,14.0,0.0,0.0,0.0,80.0,95.0,14.0,0.0,7.0,182.0,7.0,0.0,36.0,14.0,59.0,73.0
